Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Engagement,Performance,Cluster
45,0,Travel_Rarely,1457,Research & Development,7,Bachelor,Medical,3,Female,83,0,Entry Level,Research Scientist,2,Married,4477,20100,4,Yes,19,0,High,1,7,2,2,3,2,0,2,7,21,2
37,0,Travel_Rarely,977,Research & Development,1,Bachelor,Life Sciences,2,Female,56,1,Junior Level,Manufacturing Director,0,Married,6474,9961,1,No,13,0,Medium,1,14,2,2,14,8,3,11,5,15,1
20,0,Travel_Rarely,805,Research & Development,3,Bachelor,Life Sciences,3,Male,87,1,Entry Level,Laboratory Technician,2,Single,3033,12828,1,No,12,0,Low,0,2,2,2,2,2,1,2,8,14,1
44,1,Travel_Rarely,1097,Research & Development,10,Master,Life Sciences,1,Male,96,0,Entry Level,Research Scientist,2,Single,2936,10826,1,Yes,11,0,High,0,6,4,1,6,4,0,2,4,15,1
53,0,Travel_Rarely,1223,Research & Development,7,College,Medical,2,Female,50,0,Executive Level,Manager,2,Divorced,18606,18640,3,No,18,0,Medium,1,26,6,1,7,7,4,7,5,24,0
29,0,Travel_Rarely,942,Research & Development,15,Below College,Life Sciences,0,Female,69,3,Entry Level,Research Scientist,0,Married,2168,26933,0,Yes,18,0,Low,1,6,2,2,5,4,1,3,5,20,2
22,1,Travel_Frequently,1256,Research & Development,3,Master,Life Sciences,1,Male,48,1,Entry Level,Research Scientist,0,Married,2853,4223,0,Yes,11,0,Medium,1,1,5,1,0,0,0,0,3,16,1
46,0,Travel_Rarely,1402,Sales,2,Bachelor,Marketing,1,Female,69,0,Senior Level,Manager,3,Married,17048,24097,8,No,23,1,Low,0,28,2,1,26,15,15,9,5,26,0
44,0,Non-Travel,111,Research & Development,17,Bachelor,Life Sciences,2,Male,74,3,Entry Level,Research Scientist,2,Single,2290,4279,2,No,13,0,Very High,0,6,3,1,0,0,0,0,8,16,1
33,0,Travel_Rarely,147,Human Resources,2,Bachelor,Human Resources,0,Male,99,0,Entry Level,Human Resources,2,Married,3600,8429,1,No,13,0,Very High,1,5,2,1,5,4,1,4,3,15,1
41,1,Non-Travel,906,Research & Development,5,College,Life Sciences,3,Male,95,1,Entry Level,Research Scientist,3,Divorced,2107,20293,6,No,17,0,Low,1,5,2,0,1,0,0,0,7,19,2
30,0,Travel_Rarely,1329,Sales,29,Master,Life Sciences,1,Male,61,0,Junior Level,Sales Executive,3,Divorced,4115,13192,8,No,19,0,High,3,8,3,1,4,3,0,3,5,22,1
40,0,Travel_Frequently,1184,Sales,2,Master,Medical,0,Male,62,0,Junior Level,Sales Executive,1,Married,4327,25440,5,No,12,0,Very High,3,5,2,1,0,0,0,0,2,14,2
50,0,Travel_Frequently,1421,Research & Development,2,Bachelor,Medical,2,Female,30,0,Senior Level,Manager,3,Married,17856,9490,2,No,22,1,High,1,32,3,1,2,2,2,2,6,26,0
28,0,Travel_Rarely,1179,Research & Development,19,Master,Medical,2,Male,78,1,Entry Level,Laboratory Technician,3,Married,3196,12449,1,No,12,0,High,3,6,2,1,6,5,3,3,7,14,1
46,0,Travel_Rarely,1450,Research & Development,15,College,Life Sciences,2,Male,52,0,Executive Level,Research Director,1,Married,19081,10849,5,No,11,0,Low,1,25,2,1,4,2,0,3,4,13,0
35,0,Travel_Rarely,1361,Sales,17,Master,Life Sciences,1,Male,94,0,Junior Level,Sales Executive,3,Married,8966,21026,3,Yes,15,0,Very High,3,15,2,1,7,7,1,7,5,17,2
24,1,Travel_Rarely,984,Research & Development,17,College,Life Sciences,2,Female,97,0,Entry Level,Laboratory Technician,1,Married,2210,3372,1,No,13,0,Low,1,1,3,0,1,0,0,0,3,16,1
33,0,Travel_Frequently,1146,Sales,25,Bachelor,Medical,0,Female,82,0,Junior Level,Sales Executive,2,Married,4539,4905,1,No,12,0,Low,1,10,3,2,10,7,0,1,4,15,1
36,0,Travel_Rarely,917,Research & Development,6,Master,Life Sciences,1,Male,60,3,Entry Level,Laboratory Technician,2,Divorced,2741,6865,1,No,14,0,High,1,7,4,1,7,7,1,7,7,18,1
30,0,Travel_Rarely,853,Research & Development,7,Master,Life Sciences,1,Male,49,0,Junior Level,Laboratory Technician,2,Divorced,3491,11309,1,No,13,0,Low,3,10,4,2,10,7,8,9,5,17,1
44,0,Travel_Rarely,200,Research & Development,29,Master,Other,2,Male,32,0,Junior Level,Research Scientist,0,Single,4541,7744,1,No,25,1,Medium,0,20,3,1,20,11,13,17,3,29,1
20,0,Travel_Rarely,654,Sales,21,Bachelor,Marketing,1,Male,43,2,Entry Level,Sales Representative,0,Single,2678,5050,1,No,17,0,Very High,0,2,2,1,2,1,2,2,4,19,1
46,0,Travel_Rarely,150,Research & Development,2,Master,Technical Degree,2,Male,60,0,Junior Level,Manufacturing Director,0,Divorced,7379,17433,2,No,11,0,High,1,12,3,2,6,3,1,4,4,14,2
42,0,Non-Travel,179,Human Resources,2,Doctor,Medical,2,Male,79,2,Junior Level,Human Resources,3,Married,6272,12858,7,No,16,0,Low,1,10,3,3,4,3,0,3,10,19,1
60,0,Travel_Rarely,696,Sales,7,Master,Marketing,0,Male,52,2,Junior Level,Sales Executive,0,Divorced,5220,10893,0,Yes,18,0,Medium,1,12,3,1,11,7,1,9,3,21,1
32,0,Travel_Frequently,116,Research & Development,13,Bachelor,Other,1,Female,77,1,Entry Level,Laboratory Technician,1,Married,2743,7331,1,No,20,1,High,1,2,2,1,2,2,2,2,4,23,1
32,0,Travel_Frequently,1316,Research & Development,2,College,Life Sciences,2,Female,38,0,Junior Level,Research Scientist,2,Single,4998,2338,4,Yes,14,0,Very High,0,10,2,1,8,7,0,7,5,16,1
36,0,Travel_Rarely,363,Research & Development,1,Bachelor,Technical Degree,1,Female,77,3,Mid Level,Manufacturing Director,3,Divorced,10252,4235,2,Yes,21,1,High,1,17,2,1,7,7,7,7,8,24,1
33,0,Travel_Rarely,117,Research & Development,9,Bachelor,Medical,3,Male,60,0,Entry Level,Research Scientist,0,Married,2781,6311,0,No,13,0,Medium,1,15,5,1,14,10,4,10,4,18,1
40,0,Travel_Rarely,107,Sales,10,Bachelor,Technical Degree,0,Female,84,1,Junior Level,Sales Executive,1,Divorced,6852,11591,7,No,12,0,Medium,1,7,2,3,5,1,1,3,5,14,1
25,0,Travel_Rarely,1356,Sales,10,Master,Life Sciences,1,Male,57,0,Junior Level,Sales Executive,0,Single,4950,20623,0,No,14,0,Medium,0,5,4,1,4,3,1,1,2,18,2
30,0,Travel_Rarely,1465,Research & Development,1,Bachelor,Medical,2,Male,63,0,Entry Level,Research Scientist,1,Married,3579,9369,0,Yes,21,1,Low,1,12,2,1,11,9,5,7,4,24,1
42,0,Travel_Frequently,458,Research & Development,26,Doctor,Medical,3,Female,60,0,Mid Level,Research Director,3,Married,13191,23281,3,Yes,17,0,High,0,20,6,1,1,0,0,0,7,23,2
35,0,Non-Travel,1212,Sales,8,College,Marketing,1,Female,78,1,Mid Level,Sales Executive,0,Married,10377,13755,4,Yes,11,0,Medium,1,16,6,2,13,2,4,12,4,17,0
27,0,Travel_Rarely,1103,Research & Development,14,Bachelor,Life Sciences,3,Male,42,0,Entry Level,Research Scientist,3,Married,2235,14377,1,Yes,14,0,Very High,2,9,3,2,9,7,6,8,8,17,1
54,0,Travel_Frequently,966,Research & Development,1,Master,Life Sciences,2,Female,53,0,Mid Level,Manufacturing Director,2,Divorced,10502,9659,7,No,17,0,Low,1,33,2,0,5,4,1,4,4,19,1
44,0,Travel_Rarely,1117,Research & Development,2,Below College,Life Sciences,3,Female,72,2,Entry Level,Research Scientist,0,Married,2011,19982,1,No,13,0,Very High,1,10,5,1,10,5,7,7,6,18,2
19,1,Non-Travel,504,Research & Development,10,Bachelor,Medical,3,Female,96,1,Entry Level,Research Scientist,1,Single,1859,6148,1,Yes,25,1,Medium,0,1,2,3,1,1,0,0,8,28,1
29,0,Travel_Rarely,1010,Research & Development,1,Bachelor,Life Sciences,3,Female,97,0,Entry Level,Research Scientist,0,Divorced,3760,5598,1,No,15,0,Low,3,3,5,1,3,2,1,2,4,20,1
54,0,Travel_Rarely,685,Research & Development,3,Bachelor,Life Sciences,2,Male,85,0,Senior Level,Research Director,0,Married,17779,23474,3,No,14,0,Low,0,36,2,1,10,9,0,9,3,16,0
31,0,Travel_Rarely,1332,Research & Development,11,College,Medical,1,Male,80,0,Junior Level,Healthcare Representative,3,Married,6833,17089,1,Yes,12,0,Very High,0,6,2,2,6,5,0,1,6,14,2
31,0,Travel_Rarely,1062,Research & Development,24,Bachelor,Medical,1,Female,96,1,Junior Level,Healthcare Representative,3,Single,6812,17198,1,No,19,0,Medium,0,10,2,1,10,9,1,8,6,21,2
59,0,Travel_Rarely,326,Sales,3,Bachelor,Life Sciences,1,Female,48,1,Junior Level,Sales Executive,0,Single,5171,16490,5,No,17,0,Very High,0,13,2,1,6,1,0,5,3,19,2
43,0,Travel_Rarely,920,Research & Development,3,Bachelor,Life Sciences,1,Male,96,3,Executive Level,Research Director,0,Married,19740,18625,3,No,14,0,Medium,1,25,2,1,8,7,0,7,5,16,0
49,0,Travel_Rarely,1098,Research & Development,4,College,Medical,3,Male,85,1,Executive Level,Manager,2,Married,18711,12124,2,No,13,0,High,1,23,2,3,1,0,0,0,9,15,0
36,0,Travel_Frequently,469,Research & Development,3,Bachelor,Technical Degree,1,Male,46,0,Entry Level,Research Scientist,1,Married,3692,9256,1,No,12,0,High,0,12,2,2,11,10,0,7,4,14,1
48,0,Travel_Rarely,969,Research & Development,2,College,Technical Degree,2,Male,76,2,Entry Level,Laboratory Technician,1,Single,2559,16620,5,No,11,0,High,0,7,4,2,1,0,0,0,7,15,2
27,0,Travel_Rarely,1167,Research & Development,4,College,Life Sciences,3,Male,76,0,Entry Level,Research Scientist,2,Divorced,2517,3208,1,No,11,0,Medium,3,5,2,1,5,3,0,3,6,13,1
29,0,Travel_Rarely,1329,Research & Development,7,Bachelor,Life Sciences,1,Male,82,0,Junior Level,Healthcare Representative,0,Divorced,6623,4204,1,Yes,11,0,Medium,2,6,2,1,6,0,1,0,2,13,1
48,0,Travel_Rarely,715,Research & Development,1,Bachelor,Life Sciences,2,Male,76,1,Executive Level,Research Director,0,Single,18265,8733,6,No,12,0,High,0,25,3,3,1,0,0,0,6,15,0
29,0,Travel_Rarely,694,Research & Development,1,Bachelor,Life Sciences,2,Female,87,1,Senior Level,Research Director,0,Divorced,16124,3423,3,No,14,0,Medium,2,9,2,2,7,7,1,7,5,16,0
34,0,Travel_Rarely,1320,Research & Development,20,Bachelor,Technical Degree,1,Female,89,2,Entry Level,Research Scientist,2,Married,2585,21643,0,No,17,0,Very High,0,2,5,2,1,0,0,0,7,22,2
44,0,Travel_Rarely,1099,Sales,5,Bachelor,Marketing,0,Male,88,0,Executive Level,Manager,1,Married,18213,8751,7,No,11,0,High,1,26,5,1,22,9,3,10,2,16,0
33,0,Travel_Rarely,536,Sales,10,Doctor,Marketing,2,Male,82,2,Mid Level,Sales Executive,2,Divorced,8380,21708,0,Yes,14,0,Very High,2,10,3,1,9,8,0,8,7,17,2
19,0,Travel_Rarely,265,Research & Development,25,Bachelor,Life Sciences,0,Female,57,2,Entry Level,Research Scientist,0,Single,2994,21221,1,Yes,12,0,Very High,0,1,2,1,1,0,0,1,3,14,2
23,0,Travel_Rarely,373,Research & Development,1,College,Life Sciences,2,Male,47,0,Entry Level,Research Scientist,2,Married,1223,16901,1,No,22,1,Very High,1,1,2,1,1,0,0,1,5,25,2
25,1,Travel_Frequently,599,Sales,24,Below College,Life Sciences,1,Male,73,3,Entry Level,Sales Representative,0,Single,1118,8040,1,Yes,14,0,Very High,0,1,4,1,1,0,1,0,5,18,1
26,0,Travel_Rarely,583,Research & Development,4,College,Life Sciences,1,Male,53,0,Entry Level,Research Scientist,0,Single,2875,9973,1,Yes,20,1,Medium,0,8,2,2,8,5,2,2,3,23,1
45,1,Travel_Rarely,1449,Sales,2,Bachelor,Marketing,3,Female,94,3,Executive Level,Manager,1,Single,18824,2493,2,Yes,16,0,Low,0,26,2,1,24,10,1,11,8,18,0
55,0,Non-Travel,177,Research & Development,8,Below College,Medical,2,Male,37,1,Senior Level,Healthcare Representative,1,Divorced,13577,25592,1,Yes,15,0,Very High,1,34,3,1,33,9,15,0,5,18,2
21,1,Travel_Frequently,251,Research & Development,10,College,Life Sciences,3,Female,45,1,Entry Level,Laboratory Technician,2,Single,2625,25308,1,No,20,1,High,0,2,2,0,2,2,2,2,6,23,2
46,0,Travel_Rarely,168,Sales,4,College,Marketing,2,Female,33,1,Executive Level,Manager,1,Married,18789,9946,2,No,14,0,High,1,26,2,1,11,4,0,8,5,16,0
34,0,Travel_Rarely,131,Sales,2,Bachelor,Marketing,1,Female,86,0,Junior Level,Sales Executive,3,Single,4538,6039,0,Yes,12,0,Very High,0,4,3,1,3,2,0,2,5,15,1
51,0,Travel_Frequently,237,Sales,9,Bachelor,Life Sciences,2,Male,83,0,Executive Level,Manager,1,Divorced,19847,19196,4,Yes,24,1,Low,1,31,5,2,29,10,11,10,5,30,0
59,0,Travel_Rarely,1429,Research & Development,18,Master,Medical,2,Male,67,0,Mid Level,Manufacturing Director,0,Single,10512,20002,6,No,12,0,Very High,0,25,6,2,9,7,5,4,4,18,2
34,0,Travel_Frequently,135,Research & Development,19,Bachelor,Medical,1,Female,46,0,Junior Level,Laboratory Technician,1,Divorced,4444,22534,4,No,13,0,High,2,15,2,3,11,8,5,10,5,15,2
28,0,Travel_Frequently,791,Research & Development,1,Master,Medical,2,Male,44,0,Entry Level,Laboratory Technician,2,Single,2154,6842,0,Yes,11,0,High,0,5,2,2,4,2,0,2,6,13,1
44,0,Travel_Rarely,1199,Research & Development,4,College,Life Sciences,1,Male,92,2,Executive Level,Manager,3,Divorced,19190,17477,1,No,14,0,Very High,2,26,4,2,25,9,14,13,8,18,0
34,0,Travel_Frequently,648,Human Resources,11,Bachelor,Life Sciences,1,Male,56,1,Junior Level,Human Resources,1,Married,4490,21833,4,No,11,0,Very High,2,14,5,3,10,9,1,8,6,16,2
35,0,Travel_Rarely,735,Research & Development,6,Below College,Life Sciences,1,Male,66,0,Entry Level,Research Scientist,2,Married,3506,6020,0,Yes,14,0,Very High,0,4,3,1,3,2,2,2,4,17,1
42,0,Travel_Rarely,603,Research & Development,7,Master,Medical,0,Female,78,2,Junior Level,Research Scientist,1,Married,2372,5628,6,Yes,16,0,Very High,0,18,2,1,1,0,0,0,4,18,1
43,0,Travel_Rarely,531,Sales,4,Master,Marketing,2,Female,56,1,Mid Level,Sales Executive,0,Single,10231,20364,3,No,14,0,Very High,0,23,3,3,21,7,15,17,6,17,2
36,0,Travel_Rarely,429,Research & Development,2,Master,Life Sciences,1,Female,53,0,Junior Level,Manufacturing Director,1,Single,5410,2323,9,Yes,11,0,Very High,0,18,2,1,16,14,5,12,3,13,1
44,1,Travel_Rarely,621,Research & Development,15,Bachelor,Medical,3,Female,73,0,Mid Level,Healthcare Representative,0,Married,7978,14075,1,No,11,0,Very High,1,10,2,1,10,7,0,5,4,13,1
28,0,Travel_Frequently,193,Research & Development,2,Bachelor,Life Sciences,2,Male,52,1,Entry Level,Laboratory Technician,0,Married,3867,14222,1,Yes,12,0,Medium,1,2,2,1,2,2,2,2,4,14,1
51,0,Travel_Frequently,968,Research & Development,6,College,Medical,0,Female,40,1,Entry Level,Laboratory Technician,2,Single,2838,4257,0,No,14,0,Medium,0,8,6,2,7,0,7,7,5,20,1
30,0,Non-Travel,879,Research & Development,9,College,Medical,1,Female,72,0,Junior Level,Manufacturing Director,2,Single,4695,12858,7,Yes,18,0,High,0,10,3,1,8,4,1,7,4,21,1
29,1,Travel_Rarely,806,Research & Development,7,Bachelor,Technical Degree,0,Female,39,0,Entry Level,Laboratory Technician,2,Divorced,3339,17285,3,Yes,13,0,Low,2,10,2,1,7,7,7,7,3,15,2
28,0,Travel_Rarely,640,Research & Development,1,Bachelor,Technical Degree,2,Male,84,0,Entry Level,Research Scientist,3,Single,2080,4732,2,No,11,0,Medium,0,5,2,2,3,2,1,2,7,13,1
25,0,Travel_Rarely,266,Research & Development,1,Bachelor,Medical,2,Female,40,0,Entry Level,Research Scientist,1,Single,2096,18830,1,No,18,0,Very High,0,2,3,2,2,2,2,1,5,21,2
32,0,Travel_Rarely,604,Sales,8,Bachelor,Medical,1,Male,56,2,Junior Level,Sales Executive,0,Married,6209,11693,1,No,15,0,High,2,10,4,3,10,7,0,8,6,19,1
45,0,Travel_Frequently,364,Research & Development,25,Bachelor,Medical,0,Female,83,0,Executive Level,Manager,1,Single,18061,13035,3,No,22,1,High,0,22,4,1,0,0,0,0,2,27,0
39,0,Travel_Rarely,412,Research & Development,13,Master,Medical,1,Female,94,1,Senior Level,Manager,1,Divorced,17123,17334,6,Yes,13,0,Very High,2,21,4,1,19,9,15,2,4,17,0
58,0,Travel_Rarely,848,Research & Development,23,Master,Life Sciences,3,Male,88,0,Entry Level,Research Scientist,2,Divorced,2372,26076,1,No,12,0,Very High,2,2,3,1,2,2,2,2,6,15,2
32,1,Travel_Rarely,1089,Research & Development,7,College,Life Sciences,2,Male,79,0,Junior Level,Laboratory Technician,2,Married,4883,22845,1,No,18,0,Low,1,10,3,1,10,4,1,1,5,21,2
39,1,Travel_Rarely,360,Research & Development,23,Bachelor,Medical,1,Male,93,0,Entry Level,Research Scientist,3,Single,3904,22154,0,No,13,0,Low,0,6,2,1,5,2,0,3,5,15,2
30,0,Travel_Rarely,1138,Research & Development,6,Bachelor,Technical Degree,3,Female,48,1,Junior Level,Laboratory Technician,0,Married,4627,23631,0,No,12,0,Low,1,10,6,1,9,2,6,7,5,18,2
36,0,Travel_Rarely,325,Research & Development,10,Master,Technical Degree,2,Female,63,0,Mid Level,Healthcare Representative,2,Married,7094,5747,3,No,12,0,Low,0,10,0,1,7,7,1,7,5,12,1
46,0,Travel_Rarely,991,Human Resources,1,College,Life Sciences,2,Female,44,0,Entry Level,Human Resources,3,Single,3423,22957,6,No,12,0,High,0,10,3,3,7,6,5,7,8,15,2
28,0,Non-Travel,1476,Research & Development,1,Bachelor,Life Sciences,1,Female,55,3,Junior Level,Laboratory Technician,0,Married,6674,16392,0,No,11,0,Low,3,10,6,1,9,8,7,5,5,17,2
50,0,Travel_Rarely,1322,Research & Development,28,Bachelor,Life Sciences,2,Female,43,0,Senior Level,Research Director,3,Married,16880,22422,4,Yes,11,0,Medium,0,25,2,1,3,2,1,2,6,13,0
40,1,Travel_Rarely,299,Sales,25,Master,Marketing,2,Male,57,1,Mid Level,Sales Executive,1,Single,9094,17235,2,Yes,12,0,High,0,9,2,1,5,4,1,0,5,14,2
52,1,Travel_Rarely,1030,Sales,5,Bachelor,Life Sciences,0,Male,64,0,Mid Level,Sales Executive,1,Single,8446,21534,9,Yes,19,0,High,0,10,2,2,8,7,7,7,3,21,2
30,0,Travel_Rarely,634,Research & Development,17,Master,Medical,0,Female,95,0,Mid Level,Manager,3,Married,11916,25927,1,Yes,23,1,Very High,2,9,2,1,9,1,0,8,4,26,2
39,0,Travel_Rarely,524,Research & Development,18,College,Life Sciences,3,Male,32,0,Junior Level,Manufacturing Director,2,Single,4534,13352,0,No,11,0,Low,0,9,6,1,8,7,1,7,6,17,1
31,0,Non-Travel,587,Sales,2,Master,Life Sciences,2,Female,57,0,Mid Level,Sales Executive,2,Divorced,9852,8935,1,Yes,19,0,Low,1,10,5,2,10,8,9,6,6,24,1
41,0,Non-Travel,256,Sales,10,College,Medical,1,Male,40,3,Junior Level,Sales Executive,1,Single,6151,22074,1,No,13,0,Low,0,19,4,1,19,2,11,9,6,17,2
31,1,Travel_Frequently,1060,Sales,1,Bachelor,Life Sciences,2,Female,54,0,Entry Level,Sales Representative,1,Single,2302,8319,1,Yes,11,0,Low,0,3,2,3,3,2,2,2,6,13,1
44,1,Travel_Rarely,935,Research & Development,3,Bachelor,Life Sciences,3,Male,89,0,Entry Level,Laboratory Technician,3,Married,2362,14669,4,No,12,0,High,0,10,4,3,3,2,1,2,9,16,2
42,0,Non-Travel,495,Research & Development,2,Below College,Life Sciences,1,Male,37,0,Senior Level,Manager,2,Married,17861,26582,0,Yes,13,0,Very High,0,21,3,2,20,8,2,10,5,16,0
55,0,Travel_Rarely,282,Research & Development,2,College,Medical,2,Female,58,3,Executive Level,Manager,2,Married,19187,6992,4,No,14,0,Very High,1,23,5,1,19,9,9,11,8,19,0
56,0,Travel_Rarely,206,Human Resources,8,Master,Life Sciences,2,Male,99,0,Executive Level,Manager,1,Single,19717,4022,6,No,14,0,Low,0,36,4,1,7,3,7,7,4,18,0
40,0,Non-Travel,458,Research & Development,16,College,Life Sciences,1,Male,74,0,Entry Level,Research Scientist,2,Divorced,3544,8532,9,No,16,0,Medium,1,6,0,1,4,2,0,0,4,16,1
34,0,Travel_Rarely,943,Research & Development,9,Bachelor,Life Sciences,2,Male,86,0,Mid Level,Healthcare Representative,0,Divorced,8500,5494,0,No,11,0,Very High,1,10,0,2,9,7,1,6,4,11,1
40,0,Travel_Rarely,523,Research & Development,2,Bachelor,Life Sciences,1,Male,98,0,Junior Level,Research Scientist,0,Single,4661,22455,1,No,13,0,High,0,9,4,1,9,8,8,8,2,17,2
41,0,Travel_Frequently,1018,Sales,1,Bachelor,Marketing,1,Female,66,0,Junior Level,Sales Executive,3,Divorced,4103,4297,0,No,17,0,Very High,1,10,2,1,9,3,1,7,5,19,1
35,0,Travel_Frequently,482,Research & Development,4,Master,Life Sciences,1,Male,87,0,Junior Level,Research Scientist,2,Single,4249,2690,1,Yes,11,0,Medium,0,9,3,1,9,6,1,1,4,14,1
51,0,Travel_Rarely,770,Human Resources,5,Bachelor,Life Sciences,1,Male,84,0,Senior Level,Manager,1,Divorced,14026,17588,1,Yes,11,0,Medium,1,33,2,1,33,9,0,10,3,13,0
38,0,Travel_Rarely,1009,Sales,2,College,Life Sciences,0,Female,31,0,Junior Level,Sales Executive,3,Divorced,6893,19461,3,No,15,0,Very High,1,11,3,1,7,7,1,7,4,18,2
34,0,Travel_Rarely,507,Sales,15,College,Medical,1,Female,66,0,Junior Level,Sales Executive,3,Single,6125,23553,1,No,12,0,Very High,0,10,6,3,10,8,9,6,7,18,2
25,0,Travel_Rarely,882,Research & Development,19,Below College,Medical,2,Male,67,0,Entry Level,Laboratory Technician,0,Married,3669,9075,3,No,11,0,High,3,7,6,2,3,2,1,2,4,17,1
58,1,Travel_Rarely,601,Research & Development,7,Master,Medical,1,Female,53,1,Mid Level,Manufacturing Director,3,Married,10008,12023,7,Yes,14,0,Very High,0,31,0,2,10,9,5,9,7,14,0
40,0,Travel_Rarely,329,Research & Development,1,Master,Life Sciences,0,Male,88,0,Entry Level,Laboratory Technician,1,Married,2387,6762,3,No,22,1,High,1,7,3,1,4,2,0,3,2,26,1
36,0,Travel_Frequently,607,Sales,7,Bachelor,Marketing,3,Female,83,2,Junior Level,Sales Executive,3,Married,4639,2261,2,No,16,0,Very High,1,17,2,2,15,7,6,13,10,18,1
48,0,Travel_Rarely,855,Research & Development,4,Bachelor,Life Sciences,2,Male,54,0,Mid Level,Manufacturing Director,0,Single,7898,18706,1,No,11,0,High,0,11,2,1,10,9,0,8,3,13,2
27,0,Travel_Rarely,1291,Sales,11,Bachelor,Medical,1,Female,98,2,Entry Level,Sales Representative,0,Married,2534,6527,8,No,14,0,Medium,1,5,4,1,1,0,0,0,4,18,1
51,0,Travel_Rarely,1405,Research & Development,11,College,Technical Degree,2,Female,82,1,Senior Level,Manufacturing Director,1,Single,13142,24439,3,No,16,0,Medium,0,29,1,2,5,2,0,3,6,17,2
18,0,Non-Travel,1124,Research & Development,1,Bachelor,Life Sciences,2,Female,97,0,Entry Level,Laboratory Technician,0,Single,1611,19305,1,No,15,0,High,0,0,5,3,0,0,0,0,5,20,2
35,0,Travel_Rarely,817,Research & Development,1,Bachelor,Medical,2,Female,60,1,Junior Level,Laboratory Technician,0,Married,5363,10846,0,No,12,0,Medium,1,10,0,1,9,7,0,0,4,12,1
27,0,Travel_Frequently,793,Sales,2,Below College,Life Sciences,2,Male,43,3,Junior Level,Sales Executive,0,Single,5071,20392,3,No,20,1,Medium,0,8,3,1,6,2,0,0,6,24,2
55,1,Travel_Rarely,267,Sales,13,Master,Marketing,3,Male,85,2,Senior Level,Sales Executive,2,Single,13695,9277,6,Yes,17,0,High,0,24,2,2,19,7,3,8,9,19,0
56,0,Travel_Rarely,1369,Research & Development,23,Bachelor,Life Sciences,2,Male,68,0,Senior Level,Manufacturing Director,1,Married,13402,18235,4,Yes,12,0,Low,1,33,0,1,19,16,15,9,4,12,0
34,0,Non-Travel,999,Research & Development,26,Below College,Technical Degree,3,Female,92,1,Entry Level,Research Scientist,2,Divorced,2029,15891,1,No,20,1,High,3,5,2,1,5,4,0,0,7,23,2
40,0,Travel_Rarely,1202,Research & Development,2,Below College,Medical,0,Female,89,2,Junior Level,Healthcare Representative,2,Divorced,6377,13888,5,No,20,1,Medium,3,15,0,1,12,11,11,8,5,21,1
